,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,average_rating,num_ratings
2133,2687,Tarzan,1999.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.4583333333333335,24
1180,6754,Underworld,2003.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.4583333333333335,36
1179,1430,Underworld,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.4583333333333335,36
6982,63113,Quantum of Solace,2008.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4571428571428573,35
666,799,"Frighteners, The",1996.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.4565217391304346,23
5446,8807,Harold and Kumar Go to White Castle,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4558823529411766,34
2124,2671,Notting Hill,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.455357142857143,56
1914,2406,Romancing the Stone,1984.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.4537037037037037,54
227,252,I.Q.,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.453488372093023,43
2770,3536,Keeping the Faith,2000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.4523809523809526,21
5482,8910,I Heart Huckabees,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4523809523809526,21
543,5990,Pinocchio,2002.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.4508196721311477,61
542,596,Pinocchio,1940.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4508196721311477,61
2938,3753,"Patriot, The",2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.449275362318841,69
2939,72591,"Patriot, The",1998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.449275362318841,69
584,661,James and the Giant Peach,1996.0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4489795918367347,49
920,1129,Escape from New York,1981.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.448717948717949,39
651,780,Independence Day (a.k.a. ID4),1996.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4455445544554455,202
6857,59784,Kung Fu Panda,2008.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,3.4444444444444446,54
6193,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",2005.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.443548387096774,62
3095,3969,Pay It Forward,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4423076923076925,26
890,1094,"Crying Game, The",1992.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.4404761904761907,42
2310,2915,Risky Business,1983.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4404761904761907,42
1482,1909,"X-Files: Fight the Future, The",1998.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3.4404761904761907,42
99,104,Happy Gilmore,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4393939393939394,99
6590,53125,Pirates of the Caribbean: At World's End,2007.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3.4375,56
7704,87869,Horrible Bosses,2011.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.4375,24
3846,5103,"Sandlot, The",1993.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3.4375,24
4142,5630,Red Dragon,2002.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3.435483870967742,31
7827,91500,The Hunger Games,2012.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3.435185185185185,54
532,587,Ghost,1990.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,3.4347826086956523,115
180,203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4318181818181817,22
1648,2085,101 Dalmatians (One Hundred and One Dalmatians),1961.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4318181818181817,44
1,2,Jumanji,1995.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.4318181818181817,110
6017,33493,Star Wars: Episode III - Revenge of the Sith,2005.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4294871794871793,78
1772,2243,Broadcast News,1987.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.4285714285714284,28
8357,107406,Snowpiercer,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.4285714285714284,21
6687,55269,"Darjeeling Limited, The",2007.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3.4285714285714284,21
184,207,"Walk in the Clouds, A",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4285714285714284,21
5093,7458,Troy,2004.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.4270833333333335,48
1767,2232,Cube,1997.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3.425925925925926,27
6557,52281,Grindhouse,2007.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,3.425925925925926,27
269,292,Outbreak,1995.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.4257425742574257,101
1565,1994,Poltergeist,1982.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.425531914893617,47
1644,2081,"Little Mermaid, The",1989.0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.425373134328358,67
2785,3555,U-571,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.4242424242424243,33
3024,3869,"Naked Gun 2 1/2: The Smell of Fear, The",1991.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.423076923076923,26
2320,2926,Hairspray,1988.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.423076923076923,26
2321,52975,Hairspray,2007.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.423076923076923,26
1985,2490,Payback,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.422222222222222,45
3369,4361,Tootsie,1982.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.421875,32
1377,3404,Titanic,1953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.421232876712329,146
1376,1721,Titanic,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.421232876712329,146
5996,33004,"Hitchhiker's Guide to the Galaxy, The",2005.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4204545454545454,44
3769,4975,Vanilla Sky,2001.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.4204545454545454,44
1406,1777,"Wedding Singer, The",1998.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.419642857142857,56
3076,3948,Meet the Parents,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4175824175824174,91
537,26152,Batman,1966.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.417525773195876,194
536,592,Batman,1989.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3.417525773195876,194
2750,3510,Frequency,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.4166666666666665,36
2933,3745,Titan A.E.,2000.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3.413793103448276,29
1077,1321,"American Werewolf in London, An",1981.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3.4130434782608696,23
1320,1645,The Devil's Advocate,1997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.411764705882353,51
560,616,"Aristocats, The",1970.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.411111111111111,45
8221,102903,Now You See Me,2013.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3.409090909090909,22
1660,2096,Sleeping Beauty,1959.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.409090909090909,22
6623,53972,Live Free or Die Hard,2007.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,3.40625,32
889,1093,"Doors, The",1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4054054054054053,37
3023,3868,"Naked Gun: From the Files of Police Squad!, The",1988.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3.4047619047619047,42
1127,1370,Die Hard 2,1990.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4044117647058822,68
160,180,Mallrats,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4027777777777777,36
3186,4085,Beverly Hills Cop,1984.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3.402173913043478,46
4758,6863,School of Rock,2003.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4015151515151514,66
1643,2080,Lady and the Tramp,1955.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.4,55
242,266,Legends of the Fall,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3.3970588235294117,68
206,230,Dolores Claiborne,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.3958333333333335,24
304,329,Star Trek: Generations,1994.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3935185185185186,108
7,915,Sabrina,1954.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392857142857143,84
6,7,Sabrina,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.392857142857143,84
1470,5388,Insomnia,2002.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,3.3902439024390243,41
1469,1889,Insomnia,1997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.3902439024390243,41
460,500,Mrs. Doubtfire,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.388888888888889,144
611,708,"Truth About Cats & Dogs, The",1996.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3879310344827585,58
326,350,"Client, The",1994.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.3859649122807016,57
841,1029,Dumbo,1941.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.3857142857142857,35
1956,2455,"Fly, The",1986.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3.3839285714285716,56
1955,2454,"Fly, The",1958.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.3839285714285716,56
1534,1965,Repo Man,1984.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.380952380952381,21
1929,79224,"Karate Kid, The",2010.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3.380434782608696,46
1928,2420,"Karate Kid, The",1984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.380434782608696,46
759,934,Father of the Bride,1950.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.38,25
760,6944,Father of the Bride,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.38,25
2148,2706,American Pie,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.378640776699029,103
454,494,Executive Decision,1996.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3780487804878048,41
6323,45517,Cars,2006.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.3780487804878048,41
5066,7373,Hellboy,2004.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3.3780487804878048,41
1574,2003,Gremlins,1984.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3780487804878048,41
6022,33615,Madagascar,2005.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.375,40
292,316,Stargate,1994.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.375,140
3590,4701,Rush Hour 2,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.370967741935484,31
3342,4321,City Slickers,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.370967741935484,31
1672,2109,"Jerk, The",1979.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3703703703703702,27
1940,2431,Patch Adams,1998.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.3703703703703702,27
1264,1573,Face/Off,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3.3701298701298703,77
1584,2012,Back to the Future Part III,1990.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3.3693181818181817,88
658,785,Kingpin,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.369047619047619,42
884,1088,Dirty Dancing,1987.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.369047619047619,42
1592,2018,Bambi,1942.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.3684210526315788,38
4802,6957,Bad Santa,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.3653846153846154,26
1726,2167,Blade,1998.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.3620689655172415,58
2733,3489,Hook,1991.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.358490566037736,53
4965,7178,"Great Gatsby, The",1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.357142857142857,21
4966,102407,"Great Gatsby, The",2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.357142857142857,21
1357,1688,Anastasia,1997.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.357142857142857,21
1358,6516,Anastasia,1956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.357142857142857,21
6320,45499,X-Men: The Last Stand,2006.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.355769230769231,52
1598,2023,"Godfather: Part III, The",1990.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3.3555555555555556,45
3428,4446,Final Fantasy: The Spirits Within,2001.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3548387096774195,31
6064,34319,"Island, The",2005.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3548387096774195,31
1878,2367,King Kong,1976.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.3544303797468356,79
1877,2366,King Kong,1933.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3.3544303797468356,79
1879,41569,King Kong,2005.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3.3544303797468356,79
4505,6365,"Matrix Reloaded, The",2003.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3.3541666666666665,96
6761,57368,Cloverfield,2008.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.3518518518518516,27
1627,2058,"Negotiator, The",1998.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,3.35,30
3237,4161,"Mexican, The",2001.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.347826086956522,23
6626,53996,Transformers,2007.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.3461538461538463,39
6418,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3461538461538463,65
8484,112183,Birdman: Or (The Unexpected Virtue of Ignorance),2014.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.3461538461538463,26
1129,1372,Star Trek VI: The Undiscovered Country,1991.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.3452380952380953,42
1293,1608,Air Force One,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3448275862068964,58
3330,4299,"Knight's Tale, A",2001.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.341463414634146,41
2113,2657,"Rocky Horror Picture Show, The",1975.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3412698412698414,63
213,237,Forget Paris,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.340909090909091,22
1668,2105,Tron,1982.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.34,50
3374,4370,A.I. Artificial Intelligence,2001.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3392857142857144,56
1391,1747,Wag the Dog,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.338709677419355,31
684,832,Ransom,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.3378378378378377,37
260,282,Nell,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3375,40
1748,2193,Willow,1988.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.3375,40
669,802,Phenomenon,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3369565217391304,46
2514,3176,"Talented Mr. Ripley, The",1999.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.336734693877551,49
2182,2746,Little Shop of Horrors,1986.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.3333333333333335,39
2449,3082,"World Is Not Enough, The",1999.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3333333333333335,39
1345,1676,Starship Troopers,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.33125,80
655,7079,"Hunchback of Notre Dame, The",1939.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.33,50
654,783,"Hunchback of Notre Dame, The",1996.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.33,50
656,25746,"Hunchback of Notre Dame, The",1923.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.33,50
578,647,Courage Under Fire,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3.3275862068965516,29
102,107,Muppet Treasure Island,1996.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.326923076923077,26
194,216,Billy Madison,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.326530612244898,49
5310,8376,Napoleon Dynamite,2004.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.324324324324324,37
5360,8529,"Terminal, The",2004.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.3191489361702127,47
858,1047,"Long Kiss Goodnight, The",1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3.3181818181818183,33
500,543,So I Married an Axe Murderer,1993.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.317073170731707,41
4510,6373,Bruce Almighty,2003.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.316901408450704,71
43,45,To Die For,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3.3125,32
8327,106072,Thor: The Dark World,2013.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3.3095238095238093,21
4819,6979,WarGames,1983.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.3095238095238093,21
2018,2529,Planet of the Apes,1968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.3095238095238093,105
2019,4643,Planet of the Apes,2001.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.3095238095238093,105
348,371,"Paper, The",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.3095238095238093,21
628,736,Twister,1996.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3.306451612903226,124
629,7781,Twister,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.306451612903226,124
2469,3107,Backdraft,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.3043478260869565,23
5307,8371,"Chronicles of Riddick, The",2004.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3043478260869565,23
899,1101,Top Gun,1986.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3012048192771086,83
4800,6953,21 Grams,2003.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,3.3,25
1936,2427,"Thin Red Line, The",1998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.3,35
2768,3534,28 Days,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3,25
4416,6218,Bend It Like Beckham,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.3,40
7944,94864,Prometheus,2012.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3.2962962962962963,27
2562,3254,Wayne's World 2,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2962962962962963,27
8224,103042,Man of Steel,2013.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,3.2954545454545454,22
1103,32914,Carrie,2002.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3.2948717948717947,39
1102,1345,Carrie,1976.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3.2948717948717947,39
1104,105731,Carrie,2013.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.2948717948717947,39
508,552,"Three Musketeers, The",1993.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.2941176470588234,68
509,25946,"Three Musketeers, The",1948.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3.2941176470588234,68
511,90403,"Three Musketeers, The",2011.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2941176470588234,68
510,31923,"Three Musketeers, The",1973.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.2941176470588234,68
37,39,Clueless,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.293269230769231,104
2706,3450,Grumpy Old Men,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.293103448275862,29
4225,5810,8 Mile,2002.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.292682926829268,41
5528,8984,Ocean's Twelve,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3.2906976744186047,43
1686,2124,"Addams Family, The",1991.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.289473684210526,38
2370,108945,RoboCop,2014.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3.289473684210526,76
2369,2985,RoboCop,1987.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3.289473684210526,76
1259,1566,Hercules,1997.0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3.2857142857142856,35
1260,112911,Hercules,2014.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2857142857142856,35
5038,7325,Starsky & Hutch,2004.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,3.2857142857142856,21
7975,95441,Ted,2012.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.2857142857142856,21
100,105,"Bridges of Madison County, The",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.282608695652174,23
4381,6155,How to Lose a Guy in 10 Days,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2758620689655173,29
855,1042,That Thing You Do!,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.2738095238095237,42
2149,2707,Arlington Road,1999.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.272727272727273,22
688,837,Matilda,1996.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3.272727272727273,33
318,342,Muriel's Wedding,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.272727272727273,33
2978,3809,What About Bob?,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2714285714285714,35
2894,3704,Mad Max Beyond Thunderdome,1985.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2708333333333335,24
1464,1883,Bulworth,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.2708333333333335,24
1915,2407,Cocoon,1985.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2674418604651163,43
3938,5299,My Big Fat Greek Wedding,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.2666666666666666,60
5519,8972,National Treasure,2004.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,3.263157894736842,38
1821,2302,My Cousin Vinny,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.26271186440678,59
